Name	Type	DatabaseType	GUID
Ilastar_Keenmind_Airgetine	MonsterDefinition	MonsterDefinition	0060775cf180657468a4012de8d3c154
Iolair_Faisech	MonsterDefinition	MonsterDefinition	80aa6f855a864274fbc8aaa44fb0dbb7
Joriel_Foxeye	MonsterDefinition	MonsterDefinition	f3d64f80f5c133d40a74a3dbf25e7b58
Joris_Nikannen	MonsterDefinition	MonsterDefinition	7971664bd2319714bb3f5603cb8d16cc
Karel_Martel	MonsterDefinition	MonsterDefinition	fff563b101d479749a4657a340e3e6dd
Kebra	MonsterDefinition	MonsterDefinition	7e5d16c5b0d5abb488af0e78b4d4d367
Kythaela	MonsterDefinition	MonsterDefinition	100361dc476e58a499d1b8a7dcde1ede
Kythaela_withspells	MonsterDefinition	MonsterDefinition	f2b6f32e14328ce4a9d37b4b147277d1
Leira_Kean	MonsterDefinition	MonsterDefinition	0b1ec13189b0a5b46b899e2d9a39be03
Lena	MonsterDefinition	MonsterDefinition	7e46335f56f29e3459d8df051093fb33
Liam	MonsterDefinition	MonsterDefinition	aefff1ee09c19c043bd5b504c5490b7c
Lisbath_Townsend	MonsterDefinition	MonsterDefinition	abbfd4fe20d14bd44b19de934db9d1d8
Lizzaria_Of_Grimhold	MonsterDefinition	MonsterDefinition	b284c1e01ba9a9b4fb67a31c5f4fc1a4
Maddy_Greenisle	MonsterDefinition	MonsterDefinition	9db27b4d91ae2a04db577741cb1aba73
Maid_Coparann	MonsterDefinition	MonsterDefinition	71db05024daa2c34cbe651068f3b6cef
Master_Mardracht	MonsterDefinition	MonsterDefinition	c399e70b5f5ce9c4ab46100a71937320
Mayor_Kiaradth_Bright-Spark	MonsterDefinition	MonsterDefinition	39b3f7b262d58fa4db2f7a647ad0cfcf
Medwal_Strongfire	MonsterDefinition	MonsterDefinition	5fe534857ab5fb44dbbd5d444b4fb59f
Merchant_Annie_Bagmordah	MonsterDefinition	MonsterDefinition	fd3c64cb943be794c816a5308998f47a
Merchant_CaerLemMerchantGDC	MonsterDefinition	MonsterDefinition	43d9820a949aa8a41ae82a020b720c91
Merchant_Caravan	MonsterDefinition	MonsterDefinition	633ba70c3f7c3124eb3b0f6ba7d3afea
Merchant_Coparann	MonsterDefinition	MonsterDefinition	a9222bcbf460b7846848299482243473
Merchant_Gorim_Ironsoot	MonsterDefinition	MonsterDefinition	07c1df5a21f5d814ebd4904769cd9f6b
Merchant_Hugo_Requer	MonsterDefinition	MonsterDefinition	4b168b9298ee94441aaadf98ad136d90
Milan	MonsterDefinition	MonsterDefinition	24e0385155712cc4a984a28e79452426
Mildred_Warmhearth	MonsterDefinition	MonsterDefinition	95bc484bbccd6c24895e569aee77cea0
Morden_Kyre	MonsterDefinition	MonsterDefinition	b35f9c1cc0dacfc4da918284ee85dc2b
Necromancer_Acolyte_BoneKeep	MonsterDefinition	MonsterDefinition	a85882d253f924f4b90d1eebaab8e9ca
Orc_Guard_Neutral	MonsterDefinition	MonsterDefinition	d6ed53bf03f44f242b722ca2f2d98d68
Patron_Coparann	MonsterDefinition	MonsterDefinition	b3a2169537e34f94490384d176eaea03
Priest_Of_Arun_Rogar_Ardentfire	MonsterDefinition	MonsterDefinition	a4e826e6413cdb241877eaae99e73261
Priest_Of_Einar	MonsterDefinition	MonsterDefinition	276dd4c304922d24da5c167834d83514
Priest_Of_Maraike_Seth_Warmspring	MonsterDefinition	MonsterDefinition	b10a7635b4622b347bdedaa83a9dbb54
Priestess_Of_Pakri_Elaine_Velasco	MonsterDefinition	MonsterDefinition	0f3edaf064288304fbbd203746b79c05
Razan	MonsterDefinition	MonsterDefinition	e1f2d2ab49412e14fa973a1bdc8b0d2f
Robar_Sharp	MonsterDefinition	MonsterDefinition	136c1ff66eca6a042a5782c4bac6a437
Sergeant_Coparann	MonsterDefinition	MonsterDefinition	38f02ca56aacb284db640583351d2e4c
Talbut_The_Grey	MonsterDefinition	MonsterDefinition	00a367dd680a0984e86d5e385007ce09
TEMP_Quest_Giver	MonsterDefinition	MonsterDefinition	ae8955a5cf3672e4d923cdf1031688f9
TowerOfMagicWorkerNPC	MonsterDefinition	MonsterDefinition	0cb05871cfa38f643a9904e1bebdf85b
Tutorial_LoanShark	MonsterDefinition	MonsterDefinition	2873b8a3392a23d40a194bd81b61e952
Tutorial_QuarterMaster	MonsterDefinition	MonsterDefinition	7e69faff410dc20469945397e5cd2417
Wilf_Warmhearth	MonsterDefinition	MonsterDefinition	b7305eac8cb8fc449a7d350482ce533f
Orc_Archer	MonsterDefinition	MonsterDefinition	56e3bdf97083f2e48899fa9a6afed684
Orc_Berserker	MonsterDefinition	MonsterDefinition	ece975f24fa1fc74592a1703970c6ac0
Orc_Chieftain	MonsterDefinition	MonsterDefinition	bbd0760a8c2af3244b9cd4f4558209ee
Orc_Grunt	MonsterDefinition	MonsterDefinition	7b1dc1e1f73fcee409863a7d237ebf95
Orc_Shaman	MonsterDefinition	MonsterDefinition	08e0e92a6b2be5344ae29e6f26de619d
OrcLeader_obsolete	MonsterDefinition	MonsterDefinition	2a52dfed61441fa45854ddfc72da327b
OrcTorch_obsolete	MonsterDefinition	MonsterDefinition	1393d53854ff89d4a885d1096397b77a
Sorr-Akkath_Abomination	MonsterDefinition	MonsterDefinition	33d203ab6a1b5944785e5cbe2b1d3980
Sorr-Akkath_Acolyte_of_Sorr-Tarr	MonsterDefinition	MonsterDefinition	42a7d5d78cd593549bdc58619f6fa79e
Sorr-Akkath_Assassin	MonsterDefinition	MonsterDefinition	d1fca5bca23d2a04c8b5e1e12a294568
Sorr-Akkath_Saboteur	MonsterDefinition	MonsterDefinition	3a3de4e622ed5f34d9b941e1d33ff5aa
Sorr-Akkath_Shikkath	MonsterDefinition	MonsterDefinition	de59cb16776e20647a7ed74ba95d2f90
Sorr-Akkath_Skirmisher	MonsterDefinition	MonsterDefinition	f68a7a00b3d553d4c92a1ced5bd3ea1e
Sorr-Akkath_Skirmisher_pop	MonsterDefinition	MonsterDefinition	5eab18a0fa0a8814c8826c078c8a62c6
Sorr-Akkath_Warrior	MonsterDefinition	MonsterDefinition	8b150ec99b2f2f04bb9a136296903ceb
Minotaur	MonsterDefinition	MonsterDefinition	e85f3e35b43edfa489df948fb9b480e3
PhaseSpider	MonsterDefinition	MonsterDefinition	abe3adaf7f6a0754681828af21eca0ee
Winter_Wolf	MonsterDefinition	MonsterDefinition	355dd21d6b2867a41a2855dc09f2897c
Brood_of_blood	MonsterDefinition	MonsterDefinition	a12d2fc412e653c4ca4f9b53119ed31c
Brood_of_dread	MonsterDefinition	MonsterDefinition	f8c06b1a573ee5d458baf3bdec369db9
Brood_of_flesh	MonsterDefinition	MonsterDefinition	5aa04462ab7f6b84d8493d8d5c9240fa
NPC_Brood	MonsterDefinition	MonsterDefinition	675b262c4cb38de4c8e8986feb181a80
Ghast	MonsterDefinition	MonsterDefinition	bf42ed6dd01a7634285cbc7301c0548c
Ghost	MonsterDefinition	MonsterDefinition	30434138da6acb14186bbeeb238311ae
Ghost_Wolf	MonsterDefinition	MonsterDefinition	2779f42f460a3144ebe030a35cdd3b89
Ghoul	MonsterDefinition	MonsterDefinition	9c8231253df922e4bbced9595bc475f5
Mummy	MonsterDefinition	MonsterDefinition	b43fdb78f5aeb274bbd2e366ba183a88
Ogre_Zombie	MonsterDefinition	MonsterDefinition	1232bafbe6d8f994c88877f421b50e00
Skeleton	MonsterDefinition	MonsterDefinition	3c9a4d86454b04f4abf2d7d597568384
Skeleton_Archer	MonsterDefinition	MonsterDefinition	40a8be3274f0999499fc7734b30b78f4
Skeleton_Enforcer	MonsterDefinition	MonsterDefinition	633b1de6b1939a448b5d8593423ff34a
Skeleton_Knight	MonsterDefinition	MonsterDefinition	73ea714e5ec0ae64798b9ad64b28de54
Skeleton_Sorcerer	MonsterDefinition	MonsterDefinition	4fd429671cfc3de4ba2c15e147d930c8
SpectralSpider	MonsterDefinition	MonsterDefinition	8780bac525247fb49aec9324d0f49da4
Wight	MonsterDefinition	MonsterDefinition	89e86664a5e7c004d9a5409889818949
Zombie	MonsterDefinition	MonsterDefinition	93c5df77b00f3344289f89c66c62e888
Attack_Badlands_Spider_Bite	MonsterAttackDefinition	MonsterAttackDefinition	b4690d176f8dd5a42b50b5205121b514
Attack_DeepSpider_Bite	MonsterAttackDefinition	MonsterAttackDefinition	a17c415bb547a5e43992b0531e55d500
Attack_DeepSpider_Web	MonsterAttackDefinition	MonsterAttackDefinition	cd61bf9fec60e5d41acd3562c9b517db
Attack_EagleMatriarch_Talons	MonsterAttackDefinition	MonsterAttackDefinition	b535c4fc37512ba419f413748136fdec
Attack_GiantEagle_Beak	MonsterAttackDefinition	MonsterAttackDefinition	96545df6154d61b4b962a3ea675bb66b
Attack_GiantEagle_Talons	MonsterAttackDefinition	MonsterAttackDefinition	31f060524a0fac7458701e9c9ab0be79
Attack_FlyingSnake_Bite	MonsterAttackDefinition	MonsterAttackDefinition	474c266753b8ee0429bcb41b2ecf0d2b
Attack_PoisonousSnake_Bite	MonsterAttackDefinition	MonsterAttackDefinition	a1a664bd192e4054ba30e87affc0b045
Attack_TigerDrake_Bite	MonsterAttackDefinition	MonsterAttackDefinition	8b2d23ea7fa239847bd45db4ee8ccab9
Attack_AlphaWolf_Bite	MonsterAttackDefinition	MonsterAttackDefinition	41b033dfa7418c247b16c34e0b0249ba
Attack_Dire_Wolf_Bite	MonsterAttackDefinition	MonsterAttackDefinition	30d5de5ef2845804f828555f294785f7
Attack_Ghost_Wolf_Bite	MonsterAttackDefinition	MonsterAttackDefinition	49ed88c6ef7391f4094bfd8690b50ada
Attack_Starving_Wolf_Bite	MonsterAttackDefinition	MonsterAttackDefinition	74677558522b0dc48a480a4223ae4884
Attack_Winter_Wolf_Bite	MonsterAttackDefinition	MonsterAttackDefinition	66e48052726d45c46a872ce720f6a984
Attack_Wolf_Bite	MonsterAttackDefinition	MonsterAttackDefinition	0931068676ce4db45a285c5a914ac38a
Attack_Fire_Spider_Bite	MonsterAttackDefinition	MonsterAttackDefinition	93bda1601c38c474d8f415919d683485
Attack_Gargoyle_Bite	MonsterAttackDefinition	MonsterAttackDefinition	dc78d4591cae86147855282296ebbd30
Attack_Gargoyle_Claws	MonsterAttackDefinition	MonsterAttackDefinition	62ef51dc6e2e7a448b26bd1cf376a22b
Attack_Ogre_Club	MonsterAttackDefinition	MonsterAttackDefinition	e77c953b324ef504a9f026424b2a5e5d
Attack_Ogre_Javelin	MonsterAttackDefinition	MonsterAttackDefinition	e30db81c8b587144aaa0c918ea7b57ca
Attack_Goblin_PebbleThrow	MonsterAttackDefinition	MonsterAttackDefinition	c485f2e952abc3d47b571b0e5ca63732
Attack_Goblin_Scimitar	MonsterAttackDefinition	MonsterAttackDefinition	ab3cb33750e12d0409ab75df6376d886
Attack_Goblin_ShortBow	MonsterAttackDefinition	MonsterAttackDefinition	0752d7ebe808f2242b74bcd5bec13ec4
Attack_Acolyte_Club	MonsterAttackDefinition	MonsterAttackDefinition	18a6c18067c166043aeac7189b9d1c48
Attack_ArmoredFighter_Longsword	MonsterAttackDefinition	MonsterAttackDefinition	78fdcb8572844664dbbbe39ec0f81d95
Attack_BadlandHunter_Longbow	MonsterAttackDefinition	MonsterAttackDefinition	6f7553cfd8ca4f3428f0fd55657f8e19
Attack_BadlandHunter_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	1796c3bfd6fefed4583652558a5c5e64
Attack_Bandit_Crossbow	MonsterAttackDefinition	MonsterAttackDefinition	1e7b19b56c974114dba019c1004fecfa
Attack_Bandit_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	4bec87ca5ea29e243a5bed88eedb3842
Attack_Bandit_Greatsword	MonsterAttackDefinition	MonsterAttackDefinition	06da5677804b6614db470cfa048dfdae
Attack_Bandit_LightCrossbow	MonsterAttackDefinition	MonsterAttackDefinition	40ea4d3e7b407754ea061ae617a9aede
Attack_Bandit_Scimitar	MonsterAttackDefinition	MonsterAttackDefinition	262582885e480e042bfbdb1b4b69eb99
Attack_Bandit_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	5c781ac5b7a59534eadbb8d89824a06a
Attack_BanditCaptain_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	aeadb51b8cb69ff46833a030333b0fcc
Attack_BanditCaptain_Scimitar	MonsterAttackDefinition	MonsterAttackDefinition	ff7c34c7c6da7964786849aca3dce98a
Attack_Berserker_Greataxe	MonsterAttackDefinition	MonsterAttackDefinition	0f61ea52e4105234a91895e363301a87
Attack_Beryl_Hammer	MonsterAttackDefinition	MonsterAttackDefinition	f97af0e9ba1b3b740980b4dc7c1830a1
Attack_CityGuard	MonsterAttackDefinition	MonsterAttackDefinition	b549410045013ae42866b01a604226a5
Attack_Coparann_Guard_Axe	MonsterAttackDefinition	MonsterAttackDefinition	af307771b2ee5f349b6f36b0bbce14ba
Attack_CultFanatic_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	3d0b98b061cc93648a55bd2f470f2da1
Attack_Daliat_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	1c826132a22a0bc4e9e563ce69c6b651
Attack_Daliat_Shortbow	MonsterAttackDefinition	MonsterAttackDefinition	72f4984cbce73eb4bb2732bdacc34a90
Attack_Darkweaver_LightCrossbow	MonsterAttackDefinition	MonsterAttackDefinition	286e76712de29a64889afefb3a564d48
Attack_Darkweaver_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	1f3d734691610a4449a5de29e9442dc7
Attack_Galar_Rapier	MonsterAttackDefinition	MonsterAttackDefinition	0e14101adabb8e74da977c36316eddb4
Attack_Galar_Shortbow	MonsterAttackDefinition	MonsterAttackDefinition	232daba204c1355428a20e42a4609491
Attack_Generic_Guard_Longsword	MonsterAttackDefinition	MonsterAttackDefinition	e6afce08081ea854c832f5100b549fd2
Attack_Gromnir_Stonefist_Hammer	MonsterAttackDefinition	MonsterAttackDefinition	44e8fc1b400b767498be75adad94d47e
Attack_HighPriest_Morningstar	MonsterAttackDefinition	MonsterAttackDefinition	5be8ec56093c00b4b8b0fde7d93c6280
Attack_Hyeronimus_Greatsword	MonsterAttackDefinition	MonsterAttackDefinition	1ccbfbf82b1d9b244a2b2d2689c141a1
Attack_Hyeronimus_Javelin	MonsterAttackDefinition	MonsterAttackDefinition	bc5c005ce7910a04fb899ea8f3750a9f
Attack_Joris_Nikannen_Axe	MonsterAttackDefinition	MonsterAttackDefinition	cdf2d71da68c1bd47b99d6d3f01cf5a2
Attack_Liam_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	0bd1022b8fea8134ea2b0b328ee99fc0
Attack_Lisbath_Sword	MonsterAttackDefinition	MonsterAttackDefinition	18bb7643ead63094687b201e6048f54b
Attack_Mage_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	711167f70938ce846aa5be08bd918fbb
Attack_Mardracht_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	83e78ab360260db4195bfd1985605b8c
Attack_Necromancer_BoneKeep_WitheringTouch	MonsterAttackDefinition	MonsterAttackDefinition	dd474c47d1ff248478e10415c549e90b
Attack_Necromancer_WitheringTouch	MonsterAttackDefinition	MonsterAttackDefinition	ace9c63a3f9b48341908332ed45ff960
Attack_Priest_Mace	MonsterAttackDefinition	MonsterAttackDefinition	23782069c676d1e43bf82e07edca9431
Attack_Robar_Sword	MonsterAttackDefinition	MonsterAttackDefinition	9afc9ff56df678849a2ef87f86e9f107
Attack_Scout_Longbow	MonsterAttackDefinition	MonsterAttackDefinition	5f0cef59512667548884d533448d8801
Attack_Scout_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	2d66c1b3d7d0aaa47b922b101936c978
Attack_ShockArcanist_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	3185f4b9e7936214eae29048d3d5f685
Attack_SnowAllianceGuard	MonsterAttackDefinition	MonsterAttackDefinition	7f23e319a6f87224b9459f9aba0dd532
Attack_Spy_LightCrossbow	MonsterAttackDefinition	MonsterAttackDefinition	d8a890384d6d42546be913741e2ff7bb
Attack_Spy_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	0d2050989591266459da70d5c476417a
Attack_Thug_HeavyCrossbow	MonsterAttackDefinition	MonsterAttackDefinition	58b8df2ba5c94a341a620cd7f5fc1107
Attack_Thug_Mace	MonsterAttackDefinition	MonsterAttackDefinition	f796774464eca1e45bb8f3750a33cccb
Attack_Torch	MonsterAttackDefinition	MonsterAttackDefinition	04f3825a92d12074292d0753a93c1925
Attack_Veteran_HeavyCrossbow	MonsterAttackDefinition	MonsterAttackDefinition	71a57bf6d1b1f5c43a3e885f6b82d34f
Attack_Veteran_Longsword	MonsterAttackDefinition	MonsterAttackDefinition	2831e20104ee0f74498b456b839ec080
Attack_Veteran_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	8bddf5022cccceb4c8668a38e073164e
Attack_Orc_Archer_Mace	MonsterAttackDefinition	MonsterAttackDefinition	8633d343412ddb94bb238d59bc1c9965
Attack_Orc_Berserker_Javelin	MonsterAttackDefinition	MonsterAttackDefinition	aa213fac1bbf26341943ee4867b8466b
Attack_Orc_Berserker_Mace	MonsterAttackDefinition	MonsterAttackDefinition	fb9f20ba792e7c1408f66d85c9fe76a6
Attack_Orc_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	d2ecc02da994b2a499e8cf765170de4b
Attack_Orc_Greataxe	MonsterAttackDefinition	MonsterAttackDefinition	f83c5bda31e250d40bb45bdceea7a1ab
Attack_Orc_Javelin	MonsterAttackDefinition	MonsterAttackDefinition	204a8155a42af494c8feaf7062762d72
Attack_Orc_Shaman_Staff	MonsterAttackDefinition	MonsterAttackDefinition	0b2666e57bdb1334d8ce0470fb911580
Attack_Orc_ShortBow	MonsterAttackDefinition	MonsterAttackDefinition	84a8c94ae8608014d91a510611654882
Attack_OrcChieftain_Greataxe	MonsterAttackDefinition	MonsterAttackDefinition	ffba65e3a2559174bad06b09fb3fba23
Attack_OrcChieftain_Spear	MonsterAttackDefinition	MonsterAttackDefinition	cc4e3106fdfe06c4281dcf12e7aabd2d
Attack_Sorr-Akkath_Abomination_Claw	MonsterAttackDefinition	MonsterAttackDefinition	68ae79724b3e9d942bd534c017ca8222
Attack_Sorr-Akkath_Acolyte_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	509af1b2ef52c304cbf153704fa57979
Attack_Sorr-Akkath_Acolyte_Ranged	MonsterAttackDefinition	MonsterAttackDefinition	6bbffdbed198b2a4eb771aad103ac2db
Attack_Sorr-Akkath_Assassin_Dagger	MonsterAttackDefinition	MonsterAttackDefinition	d1c3b13f4e26f654eb1c7827dcd64f05
Attack_Sorr-Akkath_Assassin_Poisoned_Spine	MonsterAttackDefinition	MonsterAttackDefinition	82c51c9ee48c5014395fede3d662312e
Attack_Sorr-Akkath_Saboteur_Bite	MonsterAttackDefinition	MonsterAttackDefinition	09772d1bc25ce344eb12e5c5dca16bc8
Attack_Sorr-Akkath_Shikkath_Poisoned_Spine	MonsterAttackDefinition	MonsterAttackDefinition	8738e00e9ec2b4f448e3aefb63f1f1a7
Attack_Sorr-Akkath_Shikkath_Shrieker	MonsterAttackDefinition	MonsterAttackDefinition	94df458deebe51745a01f9afc74b6b13
Attack_Sorr-Akkath_Skirmisher_Claw	MonsterAttackDefinition	MonsterAttackDefinition	097acde6361db304d957826e5edb1b52
Attack_Sorr-Akkath_Skirmisher_Poisoned_Spine	MonsterAttackDefinition	MonsterAttackDefinition	4f7473fa8a34091439fb5dc3d10e4620
Attack_Sorr-Akkath_Warrior_Poisoned_Spine	MonsterAttackDefinition	MonsterAttackDefinition	c62e43d6321bee742adfa84a06fec789
Attack_Sorr-Akkath_Warrior_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	e2668b54a87def348b5b1dcdc5a9c5a7
Attack_Werewolf_humanoid_sword	MonsterAttackDefinition	MonsterAttackDefinition	eb05198956528294bb94691df67d4b97
Attack_Worker_Shortsword	MonsterAttackDefinition	MonsterAttackDefinition	24d5661cc1710cb419f97272587c9ed6
Attack_Minotaur_Gore	MonsterAttackDefinition	MonsterAttackDefinition	fdb59eb65ebe05a4788ac2d041e334a2
Attack_Minotaur_Greataxe	MonsterAttackDefinition	MonsterAttackDefinition	0696d52ae5edda84ba22d110a3b846f6
Attack_Phase_Spider_Bite	MonsterAttackDefinition	MonsterAttackDefinition	d8c42fc398ebefc4b871c349c8d66fb5
Attack_Brood_of_blood_Spit	MonsterAttackDefinition	MonsterAttackDefinition	93bf27bc6483c1c43a1773faee03a446
Attack_Brood_of_dread_blood_Bite	MonsterAttackDefinition	MonsterAttackDefinition	ba3503a6057180d4e83f3afafbc5cef0
Attack_Brood_of_dread_blood_Claw	MonsterAttackDefinition	MonsterAttackDefinition	005eefcd23518a9458f41669e61302c1
Attack_Brood_of_flesh_Bite	MonsterAttackDefinition	MonsterAttackDefinition	2530fbf9040e63e40826d55439b2d0a4
Attack_Brood_of_flesh_Claw	MonsterAttackDefinition	MonsterAttackDefinition	fbefaa0e200cb674cba6e55f5f138241
Attack_Dagger_Aksha	MonsterAttackDefinition	MonsterAttackDefinition	4ce2dd8bda77e8f4fb32649d80fbeb7c
Attack_Defiler_Bite	MonsterAttackDefinition	MonsterAttackDefinition	3eba1b928665fd94c84a6ce3f6fda83a
Attack_Ghast_Bite	MonsterAttackDefinition	MonsterAttackDefinition	300e68ff5770edf4083c1e4851e18c1e
Attack_Ghast_Claw	MonsterAttackDefinition	MonsterAttackDefinition	89befa28211af464bba3b8d8e4f8457d
Attack_Ghost_Withering_Touch	MonsterAttackDefinition	MonsterAttackDefinition	eaac2986c67b8f8458f7e032ae8c780c
Attack_Ghoul_Bite	MonsterAttackDefinition	MonsterAttackDefinition	a5dee48dd355e404fa84f6b4f5bf8191
Attack_Ghoul_Claw	MonsterAttackDefinition	MonsterAttackDefinition	8ef4997a0e8d4454480da736735aef6b
Attack_Mummy_DreadfulGlare	MonsterAttackDefinition	MonsterAttackDefinition	d14837342ea903b43940e133f81f0e17
Attack_Mummy_RottingFist	MonsterAttackDefinition	MonsterAttackDefinition	c80bdeaab5c1db84bbe0968559eb2bdf
Attack_Ogre_Zombie_Morningstar	MonsterAttackDefinition	MonsterAttackDefinition	fdac4438c9fe8bc42b20f92f5c6a2f54
Attack_Skeleton_Enforcer_Axe	MonsterAttackDefinition	MonsterAttackDefinition	b9a38327bdd54344ca8bc73c96b4758c
Attack_Skeleton_Enforcer_Pebble	MonsterAttackDefinition	MonsterAttackDefinition	46f09eab21a04f7419b7c4cf233e2a59
Attack_Skeleton_Knight_Sword	MonsterAttackDefinition	MonsterAttackDefinition	e50ea55d49eec27428230b5e19c6e11a
Attack_Skeleton_Scimitar	MonsterAttackDefinition	MonsterAttackDefinition	b95f80cd146dcb4479ebde12a5d263a6
Attack_Skeleton_ShortBow	MonsterAttackDefinition	MonsterAttackDefinition	030ee94493e988345ab0848be38c2716
Attack_Skeleton_ShortSword	MonsterAttackDefinition	MonsterAttackDefinition	dddfc11cbe27b03489102235d962fe80
Attack_Skeleton_Sorcerer_Staff	MonsterAttackDefinition	MonsterAttackDefinition	5ed94abfca29aef42a8cbe57eadb9054
Attack_Skeleton_Spear	MonsterAttackDefinition	MonsterAttackDefinition	ba6a468713ce9864cb8d85c5c5d31172
Attack_Spectral_Spider_Bite	MonsterAttackDefinition	MonsterAttackDefinition	287f6b8c09be62944b09be8a1cd13db8
Attack_Defiler_LifeDrain	MonsterAttackDefinition	MonsterAttackDefinition	adc80ffceb0ff6e41bf4f4dde792e397
Attack_Wight_LifeDrain	MonsterAttackDefinition	MonsterAttackDefinition	b17ac4098e29a304ea646bcea2e242f8
Attack_Wight_Longbow	MonsterAttackDefinition	MonsterAttackDefinition	342b40e13db0dff48ac341d3bf83f7e4
Attack_Wight_Longsword	MonsterAttackDefinition	MonsterAttackDefinition	f8f73b9c17719394584a35106a54e364
Attack_Zombie_Slam	MonsterAttackDefinition	MonsterAttackDefinition	387c9448e22341e4cb95dd306a4df500
Cleric_elementalCold	CharacterTemplateDefinition	CharacterTemplateDefinition	30ed2bfa80ef87e4589b21ddab286944
Cleric_elementalFire	CharacterTemplateDefinition	CharacterTemplateDefinition	4b7c3e374c9bd1b449d407761a3ff517
Cleric_elementalLighting	CharacterTemplateDefinition	CharacterTemplateDefinition	58747a5c6a2c1a241a1e05387762eccc
